Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
T20,SV Samson,13,20,17,1,0,76.47,2,,v Pakistan,Dubai (DICS),21 Sep 2025,
T20,HH Pandya,12*,-,10,0,1,120.0,1,,v England,Cardiff,6 Jul 2018,
T20,SS Iyer,12*,-,5,1,1,240.0,2,,v Australia,Sydney,6 Dec 2020,
T20,VR Iyer,12*,22,11,2,0,109.09,2,,v New Zealand,Ranchi,19 Nov 2021,
T20,RR Pant,12*,8,6,0,2,200.0,2,,v New Zealand,Ranchi,19 Nov 2021,
T20,HV Patel,12*,14,9,2,0,133.33,1,,v South Africa,Cuttack,12 Jun 2022,
T20,SV Samson,12*,12,7,2,0,171.42,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,IK Pathan,12,13,14,1,0,85.71,1,,v New Zealand,Christchurch,25 Feb 2009,
T20,Yuvraj Singh,12,22,14,1,0,85.71,2,,v West Indies,Bridgetown,9 May 2010,
T20,Yuvraj Singh,12,20,13,1,0,92.3,1,,v South Africa,Durban,9 Jan 2011,
T20,RA Jadeja,12,15,8,2,0,150.0,1,,v Bangladesh,Bengaluru,23 Mar 2016,
T20,RG Sharma,12,25,17,1,0,70.58,2,,v Australia,Mohali,27 Mar 2016,
T20,Yuvraj Singh,12,13,13,1,0,92.3,1,,v England,Kanpur,26 Jan 2017,
T20,MS Dhoni,12,14,11,1,0,109.09,1,,v South Africa,Cape Town,24 Feb 2018,
T20,KH Pandya,12,-,14,1,0,85.71,2,,v West Indies,Lauderhill,3 Aug 2019,
T20,RG Sharma,12,21,12,0,2,100.0,2,,v South Africa,Mohali,18 Sep 2019,
T20,S Dube,12,18,9,2,0,133.33,1,,v New Zealand,Wellington,31 Jan 2020,
T20,RG Sharma,12,17,12,1,1,100.0,1,,v England,Ahmedabad,18 Mar 2021,
T20,RR Pant,12,33,19,0,0,63.15,1,,v New Zealand,Dubai (DICS),31 Oct 2021,
T20,HH Pandya,12,23,15,1,0,80.0,1,,v England,Birmingham,9 Jul 2022,
T20,KD Karthik,12,22,17,1,0,70.58,1,,v England,Birmingham,9 Jul 2022,
T20,KD Karthik,12,13,9,2,0,133.33,1,,v West Indies,Lauderhill,7 Aug 2022,
T20,RG Sharma,12,44,18,0,1,66.66,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,V Kohli,12,13,11,2,0,109.09,1,,v South Africa,Perth,30 Oct 2022,
T20,HH Pandya,12,15,12,1,1,100.0,2,,v Sri Lanka,Pune,5 Jan 2023,
T20,SV Samson,12,23,12,0,1,100.0,2,,v West Indies,Tarouba,3 Aug 2023,
T20,Arshdeep Singh,12,11,7,2,0,171.42,2,,v West Indies,Tarouba,3 Aug 2023,
T20,NT Tilak Varma,12,10,10,2,0,120.0,2,,v Australia,Visakhapatnam,23 Nov 2023,
T20,AR Patel,12,11,6,2,0,200.0,1,,v Afghanistan,Bridgetown,20 Jun 2024,
T20,YBK Jaiswal,12,2,5,0,2,240.0,1,,v Zimbabwe,Harare,14 Jul 2024,
T20,Abhishek Sharma,12,9,6,3,0,200.0,2,,v England,Chennai,25 Jan 2025,
T20,SA Yadav,12,16,7,3,0,171.42,2,,v England,Chennai,25 Jan 2025,
T20,SA Yadav,12,32,13,1,0,92.3,1,,v Sri Lanka,Dubai (DICS),26 Sep 2025,
T20,Shubman Gill,12,29,10,1,0,120.0,2,,v Pakistan,Dubai (DICS),28 Sep 2025,
T20,Washington Sundar,12,14,7,2,0,171.42,1,,v Australia,Carrara,6 Nov 2025,
T20,SA Yadav,12,10,11,1,1,109.09,1,,v South Africa,Cuttack,9 Dec 2025,
T20,SA Yadav,12,15,11,2,0,109.09,2,,v South Africa,Dharamsala,14 Dec 2025,
T20,SA Yadav,12,11,13,0,1,92.3,1,,v Namibia,Delhi,12 Feb 2026,
T20,IK Pathan,11*,2,3,1,1,366.66,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,MS Dhoni,11*,3,3,1,1,366.66,1,,v Australia,Adelaide,26 Jan 2016,
T20,R Ashwin,11*,-,7,1,0,157.14,1,,v West Indies,Kingston,9 Jul 2017,
T20,NA Saini,11*,13,9,2,0,122.22,1,,v New Zealand,Wellington,31 Jan 2020,
T20,MK Pandey,11*,-,4,1,1,275.0,1,,v New Zealand,Mount Maunganui,2 Feb 2020,
T20,RG Sharma,11*,7,5,1,1,220.0,2,,v West Indies,Basseterre,2 Aug 2022,
T20,RK Singh,11*,14,9,0,1,122.22,1,,v Zimbabwe,Harare,14 Jul 2024,
T20,RK Singh,11*,6,4,1,1,275.0,1,,v Pakistan,Colombo (RPS),15 Feb 2026,
T20,KD Karthik,11,12,9,2,0,122.22,1,,v Pakistan,Durban,14 Sep 2007,
T20,IK Pathan,11,9,10,2,0,110.0,2,,v New Zealand,Johannesburg,16 Sep 2007,
T20,V Sehwag,11,23,11,1,0,100.0,1,,v South Africa,Durban,20 Sep 2007,
T20,MS Dhoni,11,24,23,0,0,47.82,1,,v West Indies,Lord's,12 Jun 2009,
T20,YK Pathan,11,11,7,0,1,157.14,1,,v South Africa,Gros Islet,2 May 2010,
T20,Yuvraj Singh,11,30,21,0,0,52.38,1,,v Sri Lanka,Mirpur,6 Apr 2014,
T20,STR Binny,11,8,6,0,1,183.33,1,,v Zimbabwe,Harare,17 Jul 2015,
T20,S Dhawan,11,19,12,2,0,91.66,1,,v South Africa,Cuttack,5 Oct 2015,
T20,R Ashwin,11,24,15,1,0,73.33,1,,v South Africa,Cuttack,5 Oct 2015,
T20,HH Pandya,11,3,4,0,1,275.0,1,,v England,Bengaluru,1 Feb 2017,
T20,RG Sharma,11,5,7,1,1,157.14,2,,v Australia,Ranchi,7 Oct 2017,
T20,RG Sharma,11,9,8,2,0,137.5,1,,v South Africa,Cape Town,24 Feb 2018,
T20,RG Sharma,11,-,7,1,1,157.14,2,,v Sri Lanka,Colombo (RPS),12 Mar 2018,
T20,MS Dhoni,11,8,5,1,1,220.0,1,,v Ireland,Dublin (Malahide),27 Jun 2018,
T20,KL Rahul,11,-,11,1,0,100.0,1,,v West Indies,Thiruvananthapuram,8 Dec 2019,
T20,V Kohli,11,21,12,1,0,91.66,2,,v New Zealand,Auckland,26 Jan 2020,
T20,V Kohli,11,16,9,2,0,122.22,1,,v New Zealand,Wellington,31 Jan 2020,
T20,HH Pandya,11,14,8,0,1,137.5,1,,v England,Ahmedabad,18 Mar 2021,
T20,SA Yadav,11,18,8,1,1,137.5,1,,v Pakistan,Dubai (DICS),24 Oct 2021,
T20,HH Pandya,11,10,8,2,0,137.5,1,,v Pakistan,Dubai (DICS),24 Oct 2021,
T20,KD Karthik,11,17,7,2,0,157.14,1,,v England,Southampton,7 Jul 2022,
T20,RG Sharma,11,26,12,2,0,91.66,2,,v England,Nottingham,10 Jul 2022,
T20,V Kohli,11,8,6,1,1,183.33,2,,v England,Nottingham,10 Jul 2022,
T20,SA Yadav,11,11,6,0,1,183.33,1,,v West Indies,Basseterre,1 Aug 2022,
T20,Ishan Kishan,11,23,13,1,0,84.61,1,,v West Indies,Lauderhill,7 Aug 2022,
T20,RG Sharma,11,13,9,1,1,122.22,1,,v Australia,Mohali,20 Sep 2022,
T20,V Kohli,11,-,6,2,0,183.33,2,,v Australia,Nagpur,23 Sep 2022,
T20,RR Pant,11,17,5,2,0,220.0,2,,v New Zealand,Napier,22 Nov 2022,
T20,Shubman Gill,11,15,9,2,0,122.22,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,RK Singh,11,14,10,2,0,110.0,1,,v South Africa,Durban,8 Nov 2024,
T20,S Dube,11,16,9,2,0,122.22,1,,v South Africa,Cuttack,9 Dec 2025,
T20,Washington Sundar,11,14,11,0,1,100.0,2,,v South Africa,Ahmedabad,22 Feb 2026,
T20,SA Yadav,11,12,6,0,1,183.33,1,,v England,Wankhede,5 Mar 2026,
T20,MS Dhoni,10*,22,8,0,0,125.0,1,,v England,Durban,19 Sep 2007,
T20,PP Ojha,10*,-,6,0,1,166.66,2,,v Sri Lanka,Nagpur,9 Dec 2009,
T20,MS Dhoni,10*,19,11,0,0,90.9,1,,v South Africa,Durban,9 Jan 2011,
T20,RG Sharma,10*,9,8,0,1,125.0,2,,v West Indies,Lauderhill,28 Aug 2016,
T20,RA Jadeja,10*,-,9,0,0,111.11,2,,v West Indies,Lauderhill,3 Aug 2019,
T20,RA Jadeja,10*,6,5,0,1,200.0,1,,v New Zealand,Hamilton,29 Jan 2020,
T20,SN Thakur,10*,11,4,2,0,250.0,1,,v England,Ahmedabad,18 Mar 2021,
T20,DJ Hooda,10*,9,7,1,0,142.85,2,,v West Indies,Basseterre,2 Aug 2022,
T20,KD Karthik,10*,-,2,1,1,500.0,2,,v Australia,Nagpur,23 Sep 2022,
T20,AR Patel,10*,7,5,0,1,200.0,1,,v Sri Lanka,Pallekele,27 Jul 2024,
T20,S Dube,10*,15,7,0,1,142.85,2,,v Pakistan,Dubai (DICS),14 Sep 2025,
T20,AR Patel,10*,26,15,0,0,66.66,1,,v Bangladesh,Dubai (DICS),24 Sep 2025,
T20,JM Sharma,10*,13,5,0,1,200.0,1,,v South Africa,Cuttack,9 Dec 2025,
T20,S Dube,10*,5,4,1,1,250.0,2,,v South Africa,Dharamsala,14 Dec 2025,
T20,S Dube,10*,5,3,1,1,333.33,1,,v South Africa,Ahmedabad,19 Dec 2025,
T20,Ravi Bishnoi,10*,16,10,1,0,100.0,2,,v New Zealand,Visakhapatnam,28 Jan 2026,
T20,SR Tendulkar,10,18,12,2,0,83.33,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,G Gambhir,10,29,13,0,1,76.92,1,,v New Zealand,Wellington,27 Feb 2009,
T20,SK Raina,10,12,8,1,0,125.0,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,RG Sharma,10,22,15,1,0,66.66,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,NV Ojha,10,22,18,2,0,55.55,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,PA Patel,10,19,12,2,0,83.33,1,,v England,Manchester,31 Aug 2011,
T20,YK Pathan,10,17,12,1,0,83.33,1,,v England,Eden Gardens,29 Oct 2011,
T20,G Gambhir,10,14,8,1,0,125.0,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,Yuvraj Singh,10,21,9,0,1,111.11,1,,v Pakistan,Bengaluru,25 Dec 2012,
T20,SK Raina,10,11,9,1,0,111.11,1,,v Pakistan,Bengaluru,25 Dec 2012,
T20,Yuvraj Singh,10,19,19,1,0,52.63,2,,v West Indies,Mirpur,23 Mar 2014,
T20,Yuvraj Singh,10,22,14,0,1,71.42,1,,v Sri Lanka,Pune,9 Feb 2016,
T20,R Ashwin,10,-,20,0,0,50.0,2,,v New Zealand,Nagpur,15 Mar 2016,
T20,RG Sharma,10,11,11,2,0,90.9,2,,v Pakistan,Eden Gardens,19 Mar 2016,
T20,SK Raina,10,9,7,1,0,142.85,2,,v Australia,Mohali,27 Mar 2016,
T20,HH Pandya,10,3,3,1,1,333.33,1,,v Sri Lanka,Indore,22 Dec 2017,
T20,S Dhawan,10,-,7,0,1,142.85,2,,v Bangladesh,Colombo (RPS),18 Mar 2018,
T20,SK Raina,10,11,6,2,0,166.66,1,,v Ireland,Dublin (Malahide),27 Jun 2018,
T20,S Dhawan,10,-,12,1,0,83.33,1,,v England,Cardiff,6 Jul 2018,
T20,SS Iyer,10,-,11,1,0,90.9,1,,v West Indies,Thiruvananthapuram,8 Dec 2019,
T20,SV Samson,10,-,9,0,0,111.11,2,,v Australia,Sydney,8 Dec 2020,
T20,HH Pandya,10,-,12,0,0,83.33,1,,v Sri Lanka,Colombo (RPS),25 Jul 2021,
T20,AR Patel,10,22,11,1,0,90.9,1,,v South Africa,Cuttack,12 Jun 2022,
T20,RD Gaikwad,10,14,12,1,0,83.33,1,,v South Africa,Bengaluru,19 Jun 2022,
T20,SS Iyer,10,22,11,0,1,90.9,1,,v West Indies,Basseterre,1 Aug 2022,
T20,R Ashwin,10,12,6,2,0,166.66,1,,v West Indies,Basseterre,1 Aug 2022,
T20,KL Rahul,10,-,6,0,1,166.66,2,,v Australia,Nagpur,23 Sep 2022,
T20,Ishan Kishan,10,13,11,1,1,90.9,2,,v New Zealand,Napier,22 Nov 2022,
T20,DJ Hooda,10,15,10,0,1,100.0,2,,v New Zealand,Ranchi,27 Jan 2023,
T20,Washington Sundar,10,22,9,1,0,111.11,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,RD Gaikwad,10,20,12,2,0,83.33,1,,v Australia,Bengaluru,3 Dec 2023,
T20,S Dube,10,11,7,0,1,142.85,1,,v Afghanistan,Bridgetown,20 Jun 2024,
T20,AR Patel,10,10,6,0,1,166.66,1,,v England,Providence,27 Jun 2024,
T20,Abhishek Sharma,10,8,9,1,0,111.11,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,YBK Jaiswal,10,9,9,2,0,111.11,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,SV Samson,10,9,7,2,0,142.85,1,,v Bangladesh,Delhi,9 Oct 2024,
T20,Shubman Gill,10,8,7,2,0,142.85,2,,v Pakistan,Dubai (DICS),14 Sep 2025,
T20,SV Samson,10,9,7,2,0,142.85,1,,v New Zealand,Nagpur,21 Jan 2026,
T20,Abhishek Sharma,10,15,11,2,0,90.9,2,,v West Indies,Eden Gardens,1 Mar 2026,
T20,Ishan Kishan,10,6,6,2,0,166.66,2,,v West Indies,Eden Gardens,1 Mar 2026,
T20,MS Dhoni,9*,11,5,0,1,180.0,2,,v Australia,Brabourne,20 Oct 2007,
T20,MS Dhoni,9*,-,5,1,0,180.0,1,,v Sri Lanka,Ranchi,12 Feb 2016,
T20,RA Jadeja,9*,-,4,0,1,225.0,1,,v West Indies,Lauderhill,4 Aug 2019,
T20,S Dube,9*,-,8,0,0,112.5,1,,v Bangladesh,Nagpur,10 Nov 2019,
T20,DJ Hooda,9*,9,9,0,0,100.0,2,,v New Zealand,Napier,22 Nov 2022,
T20,RK Singh,9*,12,9,1,0,100.0,2,,v Afghanistan,Indore,14 Jan 2024,
T20,RA Jadeja,9*,4,5,0,1,180.0,1,,v Australia,Gros Islet,24 Jun 2024,
T20,Ravi Bishnoi,9*,15,5,2,0,180.0,2,,v England,Chennai,25 Jan 2025,
T20,V Sehwag,9,25,13,1,0,69.23,1,,v Australia,Durban,22 Sep 2007,
T20,G Gambhir,9,9,6,1,0,150.0,1,,v Australia,Melbourne,1 Feb 2008,
T20,MS Dhoni,9,30,27,0,0,33.33,1,,v Australia,Melbourne,1 Feb 2008,
T20,RG Sharma,9,7,8,1,0,112.5,2,,v England,Lord's,14 Jun 2009,
T20,MS Dhoni,9,-,12,0,0,75.0,2,,v Sri Lanka,Nagpur,9 Dec 2009,
T20,SK Raina,9,9,7,2,0,128.57,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,G Gambhir,9,14,10,2,0,90.0,2,,v Australia,Bridgetown,7 May 2010,
T20,Z Khan,9,6,6,0,1,150.0,2,,v Australia,Bridgetown,7 May 2010,
T20,MS Dhoni,9,23,8,1,0,112.5,1,,v England,Colombo (RPS),23 Sep 2012,
T20,V Kohli,9,15,11,1,0,81.81,1,,v Pakistan,Bengaluru,25 Dec 2012,
T20,KM Jadhav,9,10,7,1,0,128.57,1,,v Zimbabwe,Harare,17 Jul 2015,
T20,B Kumar,9,-,6,0,0,150.0,2,,v Zimbabwe,Harare,19 Jul 2015,
T20,AR Patel,9,18,12,0,0,75.0,1,,v South Africa,Cuttack,5 Oct 2015,
T20,S Dhawan,9,25,13,0,1,69.23,1,,v Sri Lanka,Pune,9 Feb 2016,
T20,MS Dhoni,9,19,13,1,0,69.23,1,,v Zimbabwe,Harare,22 Jun 2016,
T20,HH Pandya,9,14,12,0,0,75.0,1,,v England,Kanpur,26 Jan 2017,
T20,RG Sharma,9,-,8,1,0,112.5,2,,v Sri Lanka,Colombo (RPS),6 Sep 2017,
T20,V Kohli,9,-,8,1,0,112.5,1,,v Ireland,Dublin (Malahide),29 Jun 2018,
T20,RG Sharma,9,11,8,2,0,112.5,1,,v South Africa,Bengaluru,22 Sep 2019,
T20,V Kohli,9,28,15,0,0,60.0,1,,v South Africa,Bengaluru,22 Sep 2019,
T20,RG Sharma,9,-,5,2,0,180.0,1,,v Bangladesh,Delhi,3 Nov 2019,
T20,RA Jadeja,9,-,11,0,0,81.81,1,,v West Indies,Thiruvananthapuram,8 Dec 2019,
T20,V Kohli,9,-,9,1,0,100.0,1,,v Australia,Canberra,4 Dec 2020,
T20,SS Iyer,9,13,9,1,0,100.0,1,,v England,Ahmedabad,16 Mar 2021,
T20,N Rana,9,21,12,0,0,75.0,1,,v Sri Lanka,Colombo (RPS),28 Jul 2021,
T20,D Padikkal,9,18,15,1,0,60.0,1,,v Sri Lanka,Colombo (RPS),29 Jul 2021,
T20,V Kohli,9,20,17,0,0,52.94,1,,v New Zealand,Dubai (DICS),31 Oct 2021,
T20,HH Pandya,9,15,12,1,0,75.0,1,,v South Africa,Cuttack,12 Jun 2022,
T20,AR Patel,9,15,7,0,1,128.57,1,,v West Indies,Lauderhill,7 Aug 2022,
T20,HH Pandya,9,-,9,1,0,100.0,2,,v Australia,Nagpur,23 Sep 2022,
T20,AR Patel,9,29,8,1,0,112.5,2,,v South Africa,Indore,4 Oct 2022,
T20,KL Rahul,9,12,12,1,0,75.0,1,,v Netherlands,Sydney,27 Oct 2022,
T20,KL Rahul,9,25,14,0,1,64.28,1,,v South Africa,Perth,30 Oct 2022,
T20,DJ Hooda,9,23,12,0,0,75.0,2,,v Sri Lanka,Pune,5 Jan 2023,
T20,Shubman Gill,9,12,9,1,0,100.0,1,,v West Indies,Lauderhill,13 Aug 2023,
T20,Arshdeep Singh,9,26,13,1,0,69.23,1,,v Pakistan,New York,9 Jun 2024,
T20,V Kohli,9,10,9,0,1,100.0,1,,v England,Providence,27 Jun 2024,
T20,RG Sharma,9,7,5,2,0,180.0,1,,v South Africa,Bridgetown,29 Jun 2024,
T20,Ravi Bishnoi,9,11,8,2,0,112.5,2,,v Zimbabwe,Harare,6 Jul 2024,
T20,HH Pandya,9,15,10,1,0,90.0,1,,v Sri Lanka,Pallekele,27 Jul 2024,
T20,RK Singh,9,14,11,0,0,81.81,1,,v South Africa,Gqeberha,10 Nov 2024,
T20,HH Pandya,9,6,6,0,1,150.0,1,,v England,Wankhede,2 Feb 2025,
T20,RK Singh,9,6,6,1,0,150.0,1,,v England,Wankhede,2 Feb 2025,
T20,S Dube,9,8,4,0,1,225.0,1,,v New Zealand,Nagpur,21 Jan 2026,
T20,Harshit Rana,9,32,13,1,0,69.23,2,,v New Zealand,Visakhapatnam,28 Jan 2026,
T20,Abhishek Sharma,9,8,7,2,0,128.57,1,,v England,Wankhede,5 Mar 2026,
T20,RG Sharma,8*,11,5,0,1,160.0,1,,v Australia,Durban,22 Sep 2007,
T20,Harbhajan Singh,8*,3,3,1,0,266.66,1,,v Zimbabwe,Harare,17 Jul 2015,
T20,MS Dhoni,8*,4,2,0,1,400.0,1,,v Bangladesh,Mirpur,24 Feb 2016,
T20,KD Karthik,8*,4,3,2,0,266.66,1,,v Australia,Bengaluru,27 Feb 2019,
T20,Washington Sundar,8*,-,5,0,1,160.0,2,,v West Indies,Lauderhill,3 Aug 2019,
T20,KL Rahul,8*,-,11,0,0,72.72,2,,v Bangladesh,Rajkot,7 Nov 2019,
T20,S Dube,8*,5,4,0,1,200.0,2,,v New Zealand,Auckland,26 Jan 2020,
T20,SS Iyer,8*,22,8,0,0,100.0,2,,v England,Ahmedabad,14 Mar 2021,
T20,AR Patel,8*,10,4,1,0,200.0,1,,v South Africa,Rajkot,17 Jun 2022,
T20,Ravi Bishnoi,8*,3,2,2,0,400.0,1,,v Pakistan,Dubai (DICS),4 Sep 2022,
T20,Ravi Bishnoi,8*,9,4,0,1,200.0,1,,v West Indies,Providence,6 Aug 2023,
T20,Ravi Bishnoi,8*,16,8,1,0,100.0,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,RK Singh,8*,8,4,0,1,200.0,1,,v Bangladesh,Hyderabad,12 Oct 2024,
T20,RK Singh,8*,14,8,1,0,100.0,1,,v New Zealand,Thiruvananthapuram,31 Jan 2026,
T20,S Dube,8*,6,4,2,0,200.0,2,,v West Indies,Eden Gardens,1 Mar 2026,
T20,NT Tilak Varma,8*,22,6,0,0,133.33,1,,v New Zealand,Ahmedabad,8 Mar 2026,
T20,RV Uthappa,8,13,11,1,0,72.72,1,,v Pakistan,Johannesburg,24 Sep 2007,
T20,KD Karthik,8,9,8,1,0,100.0,1,,v Australia,Melbourne,1 Feb 2008,
T20,RG Sharma,8,15,8,1,0,100.0,1,,v Australia,Melbourne,1 Feb 2008,
T20,MS Dhoni,8,15,8,1,0,100.0,1,,v England,Manchester,31 Aug 2011,
T20,V Sehwag,8,25,10,1,0,80.0,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,IK Pathan,8,14,8,1,0,100.0,1,,v England,Colombo (RPS),23 Sep 2012,
T20,Yuvraj Singh,8,11,10,1,0,80.0,1,,v Australia,Colombo (RPS),28 Sep 2012,
T20,G Gambhir,8,15,12,1,0,66.66,1,,v South Africa,Colombo (RPS),2 Oct 2012,
T20,RG Sharma,8,8,8,0,1,100.0,2,,v Australia,Rajkot,10 Oct 2013,
T20,AM Rahane,8,6,4,0,1,200.0,2,,v England,Birmingham,7 Sep 2014,
T20,KL Rahul,8,21,9,1,0,88.88,1,,v England,Kanpur,26 Jan 2017,
T20,RG Sharma,8,3,4,2,0,200.0,1,,v Australia,Guwahati,10 Oct 2017,
T20,RG Sharma,8,11,9,1,0,88.88,1,,v New Zealand,Thiruvananthapuram,7 Nov 2017,
T20,S Dhawan,8,-,10,1,0,80.0,2,,v Sri Lanka,Colombo (RPS),12 Mar 2018,
T20,RG Sharma,8,-,10,1,0,80.0,2,,v West Indies,Hyderabad,6 Dec 2019,
T20,RG Sharma,8,3,6,2,0,133.33,2,,v New Zealand,Auckland,26 Jan 2020,
T20,SV Samson,8,9,5,0,1,160.0,1,,v New Zealand,Wellington,31 Jan 2020,
T20,RR Pant,8,17,8,0,0,100.0,2,,v West Indies,Eden Gardens,16 Feb 2022,
T20,SA Yadav,8,9,6,1,0,133.33,1,,v West Indies,Eden Gardens,18 Feb 2022,
T20,Ishan Kishan,8,25,10,0,0,80.0,1,,v England,Southampton,7 Jul 2022,
T20,Avesh Khan,8,8,4,0,1,200.0,1,,v West Indies,Basseterre,1 Aug 2022,
T20,SA Yadav,8,17,6,0,1,133.33,2,,v South Africa,Indore,4 Oct 2022,
T20,Arshdeep Singh,8,3,4,0,1,200.0,1,,v West Indies,Lauderhill,13 Aug 2023,
T20,SS Iyer,8,6,7,0,0,114.28,1,,v Australia,Raipur,1 Dec 2023,
T20,Shubman Gill,8,11,6,2,0,133.33,1,,v South Africa,Johannesburg,14 Dec 2023,
T20,RG Sharma,8,13,13,1,0,61.53,1,,v Afghanistan,Bridgetown,20 Jun 2024,
T20,SA Yadav,8,11,9,1,0,88.88,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,SA Yadav,8,16,10,1,0,80.0,1,,v Bangladesh,Delhi,9 Oct 2024,
T20,RK Singh,8,22,13,0,0,61.53,1,,v South Africa,Centurion,13 Nov 2024,
T20,Ishan Kishan,8,4,5,2,0,160.0,1,,v New Zealand,Nagpur,21 Jan 2026,
T20,SA Yadav,8,8,8,2,0,100.0,2,,v New Zealand,Visakhapatnam,28 Jan 2026,
T20,RA Jadeja,7*,14,6,0,0,116.66,2,,v South Africa,Nottingham,16 Jun 2009,
T20,MS Dhoni,7*,6,3,1,0,233.33,2,,v Pakistan,Mirpur,27 Feb 2016,
T20,MS Dhoni,7*,7,4,0,1,175.0,2,,v Sri Lanka,Mirpur,1 Mar 2016,
T20,MS Dhoni,7*,4,2,0,1,350.0,1,,v New Zealand,Delhi,1 Nov 2017,
T20,AR Patel,7*,3,3,1,0,233.33,1,,v England,Ahmedabad,12 Mar 2021,
T20,HV Patel,7*,10,4,1,0,175.0,1,,v Australia,Mohali,20 Sep 2022,
T20,NT Tilak Varma,7*,8,5,1,0,140.0,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,NT Tilak Varma,7*,4,2,0,1,350.0,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,Mohammed Siraj,7*,7,7,0,0,100.0,1,,v Pakistan,New York,9 Jun 2024,
T20,Arshdeep Singh,7*,25,6,0,1,116.66,1,,v South Africa,Gqeberha,10 Nov 2024,
T20,SA Yadav,7*,3,2,0,1,350.0,2,,v U.A.E.,Dubai (DICS),10 Sep 2025,
T20,HH Pandya,7*,11,7,1,0,100.0,2,,v Pakistan,Dubai (DICS),21 Sep 2025,
T20,S Dube,7*,5,2,0,1,350.0,1,,v New Zealand,Thiruvananthapuram,31 Jan 2026,
T20,Harbhajan Singh,7,7,6,1,0,116.66,2,,v New Zealand,Johannesburg,16 Sep 2007,
T20,RG Sharma,7,9,7,0,1,100.0,1,,v New Zealand,Christchurch,25 Feb 2009,
T20,M Vijay,7,14,14,0,0,50.0,2,,v West Indies,Bridgetown,9 May 2010,
T20,RA Jadeja,7,9,8,1,0,87.5,2,,v Australia,Sydney,1 Feb 2012,
T20,RA Jadeja,7,8,4,1,0,175.0,2,,v England,Birmingham,7 Sep 2014,
T20,V Kohli,7,13,12,1,0,58.33,1,,v Bangladesh,Mirpur,24 Feb 2016,
T20,AM Rahane,7,14,7,1,0,100.0,2,,v West Indies,Lauderhill,27 Aug 2016,
T20,SK Raina,7,16,10,0,0,70.0,1,,v England,Nagpur,29 Jan 2017,
T20,JJ Bumrah,7,11,9,1,0,77.77,1,,v Australia,Guwahati,10 Oct 2017,
T20,RR Pant,7,-,8,1,0,87.5,2,,v Bangladesh,Colombo (RPS),8 Mar 2018,
T20,RG Sharma,7,-,8,0,0,87.5,2,,v Australia,Brisbane,21 Nov 2018,
T20,RG Sharma,7,-,6,0,1,116.66,2,,v New Zealand,Auckland,24 Jan 2020,
T20,Washington Sundar,7,-,5,1,0,140.0,1,,v Australia,Canberra,4 Dec 2020,
T20,Washington Sundar,7,-,6,1,0,116.66,2,,v Australia,Sydney,8 Dec 2020,
T20,SV Samson,7,19,13,0,0,53.84,1,,v Sri Lanka,Colombo (RPS),28 Jul 2021,
T20,RG Sharma,7,25,15,0,0,46.66,1,,v West Indies,Eden Gardens,20 Feb 2022,
T20,RA Jadeja,7,7,4,0,1,175.0,2,,v England,Nottingham,10 Jul 2022,
T20,KD Karthik,7,21,13,0,0,53.84,1,,v West Indies,Basseterre,1 Aug 2022,
T20,R Ashwin,7,15,11,0,0,63.63,1,,v South Africa,Perth,30 Oct 2022,
T20,KD Karthik,7,12,5,1,0,140.0,1,,v Bangladesh,Adelaide,2 Nov 2022,
T20,AR Patel,7,6,6,1,0,116.66,1,,v Bangladesh,Adelaide,2 Nov 2022,
T20,Shubman Gill,7,16,5,1,0,140.0,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,SA Yadav,7,13,10,1,0,70.0,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,Shubman Gill,7,17,6,1,0,116.66,2,,v New Zealand,Ranchi,27 Jan 2023,
T20,Shubman Gill,7,12,9,0,1,77.77,1,,v West Indies,Providence,6 Aug 2023,
T20,SV Samson,7,8,7,1,0,100.0,1,,v West Indies,Providence,6 Aug 2023,
T20,SA Yadav,7,16,8,1,0,87.5,1,,v Pakistan,New York,9 Jun 2024,
T20,HH Pandya,7,24,12,1,0,58.33,1,,v Pakistan,New York,9 Jun 2024,
T20,RA Jadeja,7,11,5,1,0,140.0,1,,v Afghanistan,Bridgetown,20 Jun 2024,
