Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
ODI,Yuvraj Singh,103,114,76,10,3,135.52,1,,v England,Margao,3 Apr 2006,
ODI,AM Rahane,103,-,104,10,2,99.03,1,,v West Indies,Port of Spain,25 Jun 2017,
ODI,RG Sharma,103,133,94,14,2,109.57,2,,v Sri Lanka,Leeds,6 Jul 2019,
ODI,SS Iyer,103,161,107,11,1,96.26,1,,v New Zealand,Hamilton,5 Feb 2020,
ODI,M Amarnath,102*,-,139,6,0,73.38,1,,v New Zealand,Sharjah,27 Mar 1988,
ODI,M Prabhakar,102*,215,154,9,0,66.23,2,,v West Indies,Kanpur,30 Oct 1994,
ODI,Yuvraj Singh,102*,99,85,9,4,120.0,1,,v Bangladesh,Dhaka,11 Apr 2003,
ODI,M Kaif,102*,-,121,11,0,84.29,2,,v New Zealand,Harare,2 Sep 2005,
ODI,G Gambhir,102*,159,101,10,1,100.99,1,,v Sri Lanka,Brisbane,5 Feb 2008,
ODI,V Kohli,102*,128,95,11,0,107.36,2,,v Bangladesh,Mirpur,11 Jan 2010,
ODI,S Dhawan,102*,183,107,10,1,95.32,2,,v West Indies,The Oval,11 Jun 2013,
ODI,RJ Shastri,102,194,141,11,1,72.34,1,,v Australia,Indore,6 Oct 1984,
ODI,RJ Shastri,102,-,142,6,1,71.83,1,,v England,Cuttack,27 Dec 1984,
ODI,K Srikkanth,102,163,104,10,1,98.07,2,,v Australia,Jaipur,7 Sep 1986,
ODI,R Lamba,102,170,120,8,2,85.0,1,,v Australia,Rajkot,7 Oct 1986,
ODI,VVS Laxman,102,196,134,9,0,76.11,1,,v Australia,Gwalior,26 Oct 2003,
ODI,SR Tendulkar,102,124,91,12,1,112.08,1,,v New Zealand,Hyderabad (Deccan),15 Nov 2003,
ODI,G Gambhir,102,166,101,10,0,100.99,2,,v Sri Lanka,Colombo (RPS),28 Jul 2012,
ODI,V Kohli,102,120,83,13,2,122.89,1,,v West Indies,Port of Spain,5 Jul 2013,
ODI,RG Sharma,102,152,109,15,0,93.57,2,,v England,Birmingham,30 Jun 2019,
ODI,KL Rahul,102,-,104,8,3,98.07,1,,v West Indies,Visakhapatnam,18 Dec 2019,
ODI,KL Rahul,102,98,64,11,4,159.37,1,,v Netherlands,Bengaluru,12 Nov 2023,
ODI,V Kohli,102,143,93,7,2,109.67,1,,v South Africa,Raipur,3 Dec 2025,
ODI,C Sharma,101*,-,96,8,1,105.2,2,,v England,Kanpur,25 Oct 1989,
ODI,RJ Shastri,101*,-,147,12,1,68.7,1,,v Sri Lanka,Nagpur,1 Dec 1990,
ODI,MS Dhoni,101*,167,107,9,0,94.39,2,,v Bangladesh,Mirpur,7 Jan 2010,
ODI,RG Sharma,101*,126,100,6,2,101.0,2,,v Sri Lanka,Bulawayo,30 May 2010,
ODI,V Kohli,101*,195,121,10,0,83.47,1,,v South Africa,Eden Gardens,5 Nov 2023,
ODI,Shubman Gill,101*,-,129,9,2,78.29,2,,v Bangladesh,Dubai (DICS),20 Feb 2025,
ODI,K Srikkanth,101,-,106,10,3,95.28,1,,v West Indies,Thiruvananthapuram,25 Jan 1988,
ODI,NS Sidhu,101,-,117,3,3,86.32,1,,v Pakistan,Sharjah,15 Apr 1996,
ODI,M Azharuddin,101,133,111,10,1,90.99,1,,v Pakistan,Toronto,20 Sep 1998,
ODI,SR Tendulkar,101,-,140,3,1,72.14,1,,v Sri Lanka,Sharjah,20 Oct 2000,
ODI,VVS Laxman,101,170,107,10,0,94.39,1,,v Australia,Margao,6 Apr 2001,
ODI,SR Tendulkar,101,209,129,9,0,78.29,1,,v South Africa,Johannesburg,5 Oct 2001,
ODI,G Gambhir,101,153,113,11,0,89.38,1,,v Bangladesh,Mirpur,12 May 2007,
ODI,SK Raina,101,80,68,7,5,148.52,1,,v Hong Kong,Karachi,25 Jun 2008,
ODI,RG Sharma,101,113,85,9,6,118.82,1,,v New Zealand,Indore,24 Jan 2023,
ODI,M Amarnath,100*,-,148,4,1,67.56,1,,v West Indies,Faridabad,19 Jan 1988,
ODI,VG Kambli,100*,202,149,9,1,67.11,1,,v England,Jaipur,18 Jan 1993,
ODI,SR Tendulkar,100*,156,103,13,0,97.08,2,,v Kenya,Eden Gardens,31 May 1998,
ODI,A Jadeja,100*,188,138,7,2,72.46,2,,v Australia,The Oval,4 Jun 1999,
ODI,SR Tendulkar,100*,110,76,10,1,131.57,1,,v West Indies,Vadodara,31 Jan 2007,
ODI,V Kohli,100*,113,83,8,2,120.48,1,,v Bangladesh,Mirpur,19 Feb 2011,
ODI,V Kohli,100*,82,52,8,7,192.3,2,,v Australia,Jaipur,16 Oct 2013,
ODI,KL Rahul,100*,176,115,7,1,86.95,2,,v Zimbabwe,Harare,11 Jun 2016,
ODI,S Dhawan,100*,140,85,13,2,117.64,2,,v Sri Lanka,Visakhapatnam,17 Dec 2017,
ODI,V Kohli,100*,151,111,7,0,90.09,2,,v Pakistan,Dubai (DICS),23 Feb 2025,
ODI,SR Tendulkar,100,-,111,9,1,90.09,1,,v Pakistan,Singapore,5 Apr 1996,
ODI,RR Singh,100,151,102,11,1,98.03,1,,v Sri Lanka,Colombo (SSC),23 Aug 1997,
ODI,M Azharuddin,100,-,111,7,0,90.09,1,,v Pakistan,Dhaka,11 Jan 1998,
ODI,SR Tendulkar,100,132,89,5,7,112.35,2,,v Australia,Kanpur,7 Apr 1998,
ODI,SC Ganguly,100,174,127,10,0,78.74,2,,v Australia,Melbourne,12 Jan 2000,
ODI,HK Badani,100,142,98,10,2,102.04,1,,v Australia,Pune,28 Mar 2001,
ODI,V Sehwag,100,97,70,19,1,142.85,2,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,SR Tendulkar,100,158,119,9,1,84.03,1,,v Australia,Gwalior,26 Oct 2003,
ODI,SR Tendulkar,100,188,113,10,1,88.49,1,,v Pakistan,Peshawar,6 Feb 2006,
ODI,G Gambhir,100,171,118,7,0,84.74,1,,v Sri Lanka,Mirpur,13 Mar 2012,
ODI,S Dhawan,100,152,102,11,0,98.03,2,,v Australia,Nagpur,30 Oct 2013,
ODI,SK Raina,100,106,75,12,3,133.33,1,,v England,Cardiff,27 Aug 2014,
ODI,S Dhawan,100,119,85,11,5,117.64,2,,v Ireland,Hamilton,10 Mar 2015,
ODI,AT Rayudu,100,-,81,8,4,123.45,1,,v West Indies,Brabourne,29 Oct 2018,
ODI,V Sehwag,99*,165,100,11,2,99.0,2,,v Sri Lanka,Dambulla,16 Aug 2010,
ODI,K Srikkanth,99,-,111,4,3,89.18,1,,v England,Cuttack,27 Dec 1984,
ODI,VVS Laxman,99,173,110,7,0,90.0,1,,v West Indies,Nagpur,9 Nov 2002,
ODI,R Dravid,99,127,104,8,0,95.19,1,,v Pakistan,Karachi,13 Mar 2004,
ODI,SR Tendulkar,99,199,143,12,0,69.23,1,,v South Africa,Belfast,26 Jun 2007,
ODI,SR Tendulkar,99,158,112,15,1,88.39,1,,v England,Bristol,24 Aug 2007,
ODI,SR Tendulkar,99,130,91,14,1,108.79,1,,v Pakistan,Mohali,8 Nov 2007,
ODI,V Kohli,99,159,100,9,0,99.0,1,,v West Indies,Visakhapatnam,24 Nov 2013,
ODI,RG Sharma,99,142,108,9,1,91.66,2,,v Australia,Sydney,23 Jan 2016,
ODI,Yuvraj Singh,98*,143,110,6,1,89.09,1,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,Shubman Gill,98*,162,98,7,2,100.0,1,,v West Indies,Port of Spain,27 Jul 2022,
ODI,NS Sidhu,98,-,113,6,1,86.72,1,,v West Indies,Sharjah,19 Oct 1991,
ODI,SR Tendulkar,98,145,75,12,1,130.66,2,,v Pakistan,Centurion,1 Mar 2003,
ODI,SC Ganguly,98,177,110,11,3,89.09,1,,v West Indies,Nagpur,21 Jan 2007,
ODI,S Dhawan,98,180,106,11,2,92.45,1,,v England,Pune,23 Mar 2021,
ODI,S Dhawan,97*,132,81,11,4,119.75,2,,v England,Birmingham,2 Sep 2014,
ODI,KL Rahul,97*,180,115,8,2,84.34,2,,v Australia,Chennai,8 Oct 2023,
ODI,SC Ganguly,97,187,142,11,1,68.3,1,,v South Africa,Hove,15 May 1999,
ODI,SR Tendulkar,97,160,120,7,1,80.83,1,,v Sri Lanka,Johannesburg,10 Mar 2003,
ODI,V Sehwag,97,-,83,9,3,116.86,1,,v West Indies,Basseterre,23 May 2006,
ODI,SR Tendulkar,97,149,102,16,0,95.09,2,,v Pakistan,Gwalior,15 Nov 2007,
ODI,G Gambhir,97,187,122,9,0,79.5,2,,v Sri Lanka,Wankhede,2 Apr 2011,
ODI,S Dhawan,97,149,99,10,3,97.97,1,,v West Indies,Port of Spain,22 Jul 2022,
ODI,SR Tendulkar,96*,187,104,13,0,92.3,2,,v Sri Lanka,Cuttack,21 Dec 2009,
ODI,V Kohli,96*,96,78,13,0,123.07,2,,v Bangladesh,Birmingham,15 Jun 2017,
ODI,SC Ganguly,96,205,136,5,2,70.58,1,,v Pakistan,Toronto,21 Sep 1997,
ODI,MS Dhoni,96,174,106,10,3,90.56,1,,v England,Jamshedpur,12 Apr 2006,
ODI,V Sehwag,96,132,97,10,0,98.96,1,,v Sri Lanka,Hambantota,21 Jul 2012,
ODI,S Dhawan,96,-,90,13,1,106.66,1,,v Australia,Rajkot,17 Jan 2020,
ODI,DB Vengsarkar,95*,-,151,7,0,62.91,1,,v Pakistan,Sharjah,10 Apr 1987,
ODI,M Azharuddin,95*,112,63,12,1,150.79,2,,v England,Gwalior,5 Mar 1993,
ODI,M Kaif,95*,143,103,7,3,92.23,1,,v South Africa,Dhaka,13 Apr 2003,
ODI,Yuvraj Singh,95*,91,83,11,3,114.45,2,,v Sri Lanka,Visakhapatnam,17 Feb 2007,
ODI,K Srikkanth,95,-,66,13,1,143.93,2,,v Sri Lanka,Delhi,15 Sep 1982,
ODI,WV Raman,95,-,123,6,0,77.23,1,,v West Indies,Rajkot,5 Jan 1988,
ODI,SR Tendulkar,95,104,78,6,5,121.79,2,,v Pakistan,Dhaka,14 Jan 1998,
ODI,A Jadeja,95,124,97,4,3,97.93,2,,v New Zealand,Rajkot,5 Nov 1999,
ODI,AB Agarkar,95,135,102,11,2,93.13,1,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,SR Tendulkar,95,157,104,16,1,91.34,2,,v Pakistan,Lahore,13 Feb 2006,
ODI,V Sehwag,95,-,103,10,1,92.23,2,,v West Indies,Port of Spain,28 May 2006,
ODI,MS Dhoni,95,201,130,6,2,73.07,1,,v West Indies,Kingston,28 Jun 2009,
ODI,PA Patel,95,154,107,12,0,88.78,1,,v England,Chester-le-Street,3 Sep 2011,
ODI,RG Sharma,95,151,100,10,1,95.0,2,,v West Indies,Ahmedabad,5 Dec 2011,
ODI,S Dhawan,95,112,86,14,0,110.46,2,,v Australia,Jaipur,16 Oct 2013,
ODI,RG Sharma,95,-,92,7,2,103.26,1,,v Australia,Mohali,10 Mar 2019,
ODI,V Kohli,95,154,104,8,2,91.34,2,,v New Zealand,Dharamsala,22 Oct 2023,
ODI,DB Vengsarkar,94*,-,102,-,-,92.15,1,,v Pakistan,Sialkot,31 Oct 1984,
ODI,SS Dighe,94*,119,96,7,2,97.91,2,,v West Indies,Harare,7 Jul 2001,
ODI,NS Sidhu,94,-,116,4,0,81.03,1,,v Sri Lanka,Singapore,3 Apr 1996,
ODI,M Azharuddin,94,-,104,4,2,90.38,1,,v Australia,Mohali,3 Nov 1996,
ODI,M Azharuddin,94,159,131,3,4,71.75,2,,v Sri Lanka,Sharjah,6 Nov 1998,
ODI,SR Tendulkar,94,120,81,16,1,116.04,2,,v England,The Oval,5 Sep 2007,
ODI,MS Dhoni,94,140,96,4,2,97.91,1,,v Sri Lanka,Colombo (RPS),5 Feb 2009,
ODI,V Kohli,94,135,104,10,0,90.38,1,,v West Indies,Kingston,16 Jun 2011,
ODI,S Dhawan,94,161,114,7,1,82.45,1,,v Sri Lanka,Fatullah,28 Feb 2014,
ODI,M Azharuddin,93*,190,135,4,0,68.88,2,,v Pakistan,Melbourne,20 Feb 1985,
ODI,K Srikkanth,93*,168,115,12,0,80.86,2,,v Australia,Melbourne,3 Mar 1985,
ODI,M Kaif,93*,159,110,8,0,84.54,1,,v New Zealand,Harare,6 Sep 2005,
ODI,M Azharuddin,93,147,102,10,0,91.17,2,,v Australia,Brisbane,1 Mar 1992,
ODI,NS Sidhu,93,160,115,11,0,80.86,1,,v Pakistan,Bengaluru,9 Mar 1996,
ODI,SR Tendulkar,93,157,103,10,0,90.29,2,,v Pakistan,Hobart,21 Jan 2000,
ODI,SR Tendulkar,93,119,89,7,4,104.49,2,,v South Africa,Nagpur,19 Mar 2000,
ODI,SR Tendulkar,93,174,95,10,0,97.89,2,,v Sri Lanka,Dhaka,1 Jun 2000,
ODI,A Jadeja,93,167,103,8,4,90.29,2,,v Pakistan,Dhaka,3 Jun 2000,
ODI,SR Tendulkar,93,149,96,9,2,96.87,1,,v Sri Lanka,Nagpur,25 Oct 2005,
ODI,Yuvraj Singh,93,190,121,8,1,76.85,2,,v West Indies,Kingston,20 May 2006,
ODI,SR Tendulkar,93,140,106,13,2,87.73,2,,v South Africa,Belfast,29 Jun 2007,
ODI,Ishan Kishan,93,116,84,4,7,110.71,2,,v South Africa,Ranchi,9 Oct 2022,
ODI,V Kohli,93,123,91,8,1,102.19,2,,v New Zealand,Vadodara,11 Jan 2026,
ODI,SM Gavaskar,92*,198,144,4,0,63.88,2,,v Australia,Sydney,21 Jan 1986,
ODI,R Dravid,92*,88,63,11,1,146.03,1,,v England,Bristol,24 Aug 2007,
ODI,MS Dhoni,92*,144,86,7,4,106.97,1,,v South Africa,Indore,14 Oct 2015,
ODI,HH Pandya,92*,-,76,7,1,121.05,1,,v Australia,Canberra,2 Dec 2020,
ODI,K Srikkanth,92,-,83,-,-,110.84,2,,v Sri Lanka,Bengaluru,26 Sep 1982,
ODI,SM Gavaskar,92,-,134,6,0,68.65,1,,v Pakistan,Sharjah,18 Apr 1986,
ODI,K Srikkanth,92,-,89,10,2,103.37,2,,v Sri Lanka,Sharjah,27 Nov 1986,
ODI,A Jadeja,92,142,109,8,3,84.4,2,,v South Africa,Kochi,9 Mar 2000,
ODI,R Dravid,92,189,116,10,0,79.31,1,,v Pakistan,Abu Dhabi,19 Apr 2006,
ODI,G Gambhir,92,140,111,7,0,82.88,2,,v Australia,Adelaide,12 Feb 2012,
ODI,V Kohli,92,148,107,8,0,85.98,1,,v Australia,Eden Gardens,21 Sep 2017,
ODI,Shubman Gill,92,136,92,11,2,100.0,1,,v Sri Lanka,Wankhede,2 Nov 2023,
ODI,MS Dhoni,91*,182,106,7,0,85.84,2,,v Bangladesh,Mirpur,10 May 2007,
ODI,MS Dhoni,91*,128,79,8,2,115.18,2,,v Sri Lanka,Wankhede,2 Apr 2011,
ODI,M Prabhakar,91,184,126,4,0,72.22,1,,v Zimbabwe,Indore,18 Nov 1993,
ODI,SR Tendulkar,91,146,87,4,2,104.59,2,,v England,Sharjah,11 Dec 1997,
ODI,SR Tendulkar,91,176,121,7,0,75.2,1,,v Australia,Brisbane,4 Mar 2008,
ODI,V Sehwag,91,116,73,15,1,124.65,2,,v England,Cuttack,26 Nov 2008,
ODI,V Kohli,91,136,102,7,0,89.21,2,,v Bangladesh,Mirpur,7 Jan 2010,
ODI,AM Rahane,91,166,104,6,0,87.5,2,,v England,Mohali,20 Oct 2011,
ODI,G Gambhir,91,168,106,6,0,85.84,2,,v Sri Lanka,Adelaide,14 Feb 2012,
ODI,S Dhawan,91,-,79,8,1,115.18,2,,v Sri Lanka,Hyderabad,9 Nov 2014,
ODI,V Kohli,91,148,97,9,1,93.81,1,,v Australia,W.A.C.A,12 Jan 2016,
ODI,RG Sharma,91,146,119,7,2,76.47,1,,v Pakistan,Birmingham,4 Jun 2017,
ODI,M Azharuddin,90*,121,89,5,2,101.12,2,,v Sri Lanka,Sharjah,14 Apr 1995,
ODI,RG Sharma,90*,131,98,7,2,91.83,2,,v West Indies,Visakhapatnam,2 Dec 2011,
ODI,SM Gavaskar,90,-,117,8,0,76.92,1,,v West Indies,Albion,29 Mar 1983,
ODI,M Azharuddin,90,-,118,7,1,76.27,1,,v South Africa,Eden Gardens,24 Nov 1993,
ODI,A Jadeja,90,176,127,7,0,70.86,1,,v New Zealand,Delhi,3 Nov 1994,
ODI,SR Tendulkar,90,124,84,14,1,107.14,2,,v Australia,Wankhede,27 Feb 1996,
ODI,R Dravid,90,-,114,6,0,78.94,1,,v Pakistan,Toronto,17 Sep 1996,
ODI,SC Ganguly,90,193,128,3,3,70.31,1,,v Pakistan,Sharjah,14 Dec 1997,
ODI,V Sehwag,90,124,102,5,5,88.23,2,,v Zimbabwe,Hobart,14 Jan 2004,
ODI,SC Ganguly,90,152,119,5,3,75.63,1,,v England,Lord's,5 Sep 2004,
ODI,SC Ganguly,90,173,124,8,0,72.58,1,,v Kenya,Southampton,11 Sep 2004,
ODI,G Gambhir,90,134,84,10,1,107.14,2,,v Bangladesh,Karachi,28 Jun 2008,
ODI,KM Jadhav,90,118,75,12,1,120.0,2,,v England,Eden Gardens,22 Jan 2017,
ODI,AT Rayudu,90,150,113,8,4,79.64,1,,v New Zealand,Wellington,3 Feb 2019,
ODI,HH Pandya,90,-,76,7,4,118.42,2,,v Australia,Sydney,27 Nov 2020,
ODI,SR Tendulkar,89*,-,89,9,3,100.0,2,,v Pakistan,Toronto,16 Sep 1996,
ODI,SK Raina,89*,121,79,9,1,112.65,2,,v England,Mohali,23 Jan 2013,
ODI,Yashpal Sharma,89,133,120,9,0,74.16,1,,v West Indies,Manchester,9 Jun 1983,
ODI,DB Vengsarkar,89,-,82,11,1,108.53,2,,v Sri Lanka,Colombo (SSC),25 Aug 1985,
ODI,SC Ganguly,89,117,96,11,0,92.7,2,,v Pakistan,Karachi,30 Sep 1997,
ODI,GK Khoda,89,197,129,8,0,68.99,2,,v Kenya,Bengaluru,20 May 1998,
ODI,SR Tendulkar,89,133,91,12,1,97.8,2,,v Australia,Bengaluru,12 Nov 2003,
ODI,SC Ganguly,89,161,114,6,2,78.07,1,,v Bermuda,Port of Spain,19 Mar 2007,
ODI,V Sehwag,89,126,76,13,1,117.1,1,,v Pakistan,Mirpur,10 Jun 2008,
ODI,AM Rahane,89,107,80,6,1,111.25,1,,v Australia,Brisbane,15 Jan 2016,
ODI,V Kohli,89,-,91,8,0,97.8,2,,v Australia,Bengaluru,19 Jan 2020,
ODI,V Kohli,89,-,87,7,2,102.29,2,,v Australia,Sydney,29 Nov 2020,
ODI,DB Vengsarkar,88*,-,107,9,0,82.24,2,,v England,Jalandhar,20 Dec 1981,
ODI,A Jadeja,88*,81,61,2,6,144.26,1,,v Zimbabwe,Singapore,4 Sep 1999,
ODI,MS Dhoni,88*,124,95,5,1,92.63,1,,v Sri Lanka,Brisbane,5 Feb 2008,
ODI,KL Rahul,88*,102,64,3,6,137.5,1,,v New Zealand,Hamilton,5 Feb 2020,
ODI,NS Sidhu,88,-,98,6,3,89.79,1,,v New Zealand,Sharjah,27 Mar 1988,
ODI,DB Vengsarkar,88,-,120,-,-,73.33,1,,v West Indies,St John's,18 Mar 1989,
ODI,M Amarnath,88,-,80,7,2,110.0,1,,v Pakistan,Sharjah,15 Oct 1989,
ODI,SR Tendulkar,88,147,112,10,0,78.57,2,,v West Indies,Cuttack,9 Nov 1994,
ODI,M Azharuddin,88,-,99,9,0,88.88,1,,v Pakistan,Toronto,17 Sep 1996,
ODI,SR Tendulkar,88,189,111,9,0,79.27,2,,v Australia,Bengaluru,21 Oct 1996,
ODI,G Gambhir,88,173,99,7,0,88.88,1,,v Sri Lanka,Pallekele,4 Aug 2012,
ODI,SS Iyer,88,99,70,9,2,125.71,1,,v Sri Lanka,Mohali,13 Dec 2017,
ODI,V Kohli,88,139,94,11,0,93.61,1,,v Sri Lanka,Wankhede,2 Nov 2023,
ODI,VVS Laxman,87*,176,127,10,0,68.5,2,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,SR Tendulkar,87*,120,67,13,1,129.85,2,,v England,Kanpur,28 Jan 2002,
ODI,M Kaif,87*,109,75,6,2,116.0,2,,v England,Lord's,13 Jul 2002,
ODI,V Kohli,87*,126,92,7,2,94.56,2,,v South Africa,Gqeberha,21 Jan 2011,
ODI,MS Dhoni,87*,104,70,10,1,124.28,1,,v England,Hyderabad,14 Oct 2011,
ODI,MS Dhoni,87*,-,114,6,0,76.31,2,,v Australia,Melbourne,18 Jan 2019,
ODI,N Kapil Dev,87,-,64,9,2,135.93,2,,v West Indies,Nagpur,8 Dec 1987,
ODI,A Jadeja,87,124,106,12,1,82.07,2,,v Australia,Sharjah,19 Apr 1994,
ODI,SC Ganguly,87,110,84,12,2,103.57,2,,v South Africa,Vadodara,17 Mar 2000,
ODI,Yuvraj Singh,87,82,60,10,6,145.0,1,,v New Zealand,Christchurch,8 Mar 2009,
ODI,RA Jadeja,87,87,68,9,2,127.94,2,,v England,Leeds,5 Sep 2014,
ODI,AM Rahane,87,87,58,9,3,150.0,2,,v South Africa,Wankhede,25 Oct 2015,
ODI,S Dhawan,87,-,92,8,2,94.56,1,,v West Indies,Port of Spain,23 Jun 2017,
ODI,V Kohli,87,-,66,4,4,131.81,1,,v West Indies,Port of Spain,25 Jun 2017,
ODI,RG Sharma,87,116,96,9,3,90.62,1,,v New Zealand,Mount Maunganui,26 Jan 2019,
ODI,HH Pandya,87,122,90,7,1,96.66,1,,v Pakistan,Pallekele,2 Sep 2023,
ODI,RG Sharma,87,162,101,10,3,86.13,1,,v England,Lucknow,29 Oct 2023,
ODI,Shubman Gill,87,133,96,14,0,90.62,2,,v England,Nagpur,6 Feb 2025,
ODI,M Azharuddin,86*,-,106,5,1,81.13,1,,v South Africa,Bloemfontein,15 Dec 1992,
ODI,RG Sharma,86*,137,91,5,2,94.5,2,,v West Indies,North Sound,11 Jun 2011,
ODI,V Kohli,86*,-,99,11,0,86.86,2,,v England,Wankhede,23 Oct 2011,
ODI,S Dhawan,86*,169,95,6,1,90.52,2,,v Sri Lanka,Colombo (RPS),18 Jul 2021,
ODI,SV Samson,86*,118,63,9,3,136.5,2,,v South Africa,Lucknow,6 Oct 2022,
ODI,M Prabhakar,86,-,123,4,0,69.91,2,,v Sri Lanka,Colombo (RPS),12 Aug 1993,
ODI,VG Kambli,86,-,116,10,0,74.13,1,,v South Africa,Mohali,22 Nov 1993,
ODI,SC Ganguly,86,146,110,12,1,78.18,2,,v New Zealand,Delhi,17 Nov 1999,
ODI,SC Ganguly,86,144,83,8,3,103.61,1,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,SR Tendulkar,86,129,95,8,0,90.52,1,,v Australia,Brisbane,18 Jan 2004,
ODI,R Dravid,86,183,115,8,0,74.78,1,,v Pakistan,Kanpur,15 Apr 2005,
ODI,RV Uthappa,86,123,96,12,1,89.58,2,,v England,Indore,15 Apr 2006,
ODI,SC Ganguly,86,161,111,7,2,77.47,2,,v Australia,Nagpur,14 Oct 2007,
ODI,V Kohli,86,120,84,9,2,102.38,2,,v West Indies,Kochi,21 Nov 2013,
ODI,RG Sharma,86,91,63,6,6,136.5,2,,v Pakistan,Ahmedabad,14 Oct 2023,
ODI,R Dravid,85*,76,63,8,1,134.92,1,,v Sri Lanka,Nagpur,25 Oct 2005,
ODI,G Gambhir,85*,-,115,8,1,73.91,2,,v Scotland,Glasgow,16 Aug 2007,
ODI,MS Dhoni,85*,113,76,8,2,111.84,2,,v Zimbabwe,Auckland,14 Mar 2015,
ODI,V Kohli,85*,109,81,9,1,104.93,2,,v New Zealand,Dharamsala,16 Oct 2016,
ODI,M Azharuddin,85,-,103,5,2,82.52,1,,v Sri Lanka,Moratuwa,14 Aug 1993,
ODI,SC Ganguly,85,108,72,7,3,118.05,1,,v Sri Lanka,Colombo (SSC),29 Aug 1999,
ODI,SR Tendulkar,85,114,72,7,3,118.05,1,,v Zimbabwe,Singapore,4 Sep 1999,
ODI,R Dravid,85,-,121,4,0,70.24,1,,v Zimbabwe,Sharjah,22 Oct 2000,
ODI,SC Ganguly,85,174,125,8,1,68.0,2,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,SC Ganguly,85,127,95,6,4,89.47,2,,v South Africa,East London,19 Oct 2001,
ODI,V Sehwag,85,108,73,10,3,116.43,1,,v England,Rajkot,14 Nov 2008,
ODI,SR Tendulkar,85,160,115,11,0,73.91,1,,v Pakistan,Mohali,30 Mar 2011,
ODI,V Kohli,85,-,81,9,0,104.93,2,,v West Indies,Cuttack,22 Dec 2019,
ODI,RR Pant,85,94,71,10,2,119.71,1,,v South Africa,Paarl,21 Jan 2022,
ODI,Shubman Gill,85,168,92,11,0,92.39,1,,v West Indies,Tarouba,1 Aug 2023,
ODI,V Kohli,85,171,116,6,0,73.27,2,,v Australia,Chennai,8 Oct 2023,
ODI,PK Amre,84*,-,98,5,0,85.71,2,,v South Africa,East London,19 Dec 1992,
ODI,NS Sidhu,84*,133,106,5,0,79.24,2,,v Sri Lanka,Sharjah,14 Apr 1995,
ODI,MS Dhoni,84*,120,89,6,0,94.38,1,,v New Zealand,Napier,3 Mar 2009,
ODI,G Gambhir,84*,150,90,10,0,93.33,2,,v England,Delhi,17 Oct 2011,
ODI,SM Patil,84,-,60,7,3,140.0,2,,v Pakistan,Multan,17 Dec 1982,
ODI,M Azharuddin,84,166,129,4,1,65.11,2,,v Australia,Sharjah,5 Apr 1987,
ODI,SR Tendulkar,84,122,107,6,0,78.5,1,,v New Zealand,Dunedin,12 Mar 1992,
ODI,R Dravid,84,140,94,5,1,89.36,2,,v South Africa,Durban,13 Feb 1997,
ODI,M Azharuddin,84,167,120,7,0,70.0,2,,v Bangladesh,Dhaka,10 Jan 1998,
ODI,Yuvraj Singh,84,121,80,12,0,105.0,1,,v Australia,Nairobi (Gym),7 Oct 2000,
ODI,R Dravid,84,131,106,3,0,79.24,1,,v Zimbabwe,Brisbane,20 Jan 2004,
ODI,SK Raina,84,110,69,10,3,121.73,2,,v Pakistan,Karachi,26 Jun 2008,
ODI,SK Raina,84,111,75,7,2,112.0,1,,v England,Lord's,11 Sep 2011,
ODI,V Kohli,84,135,98,5,0,85.71,2,,v Australia,Dubai (DICS),4 Mar 2025,
ODI,M Azharuddin,83*,-,154,8,0,53.89,2,,v England,The Oval,24 May 1986,
ODI,M Kaif,83*,130,103,6,0,80.58,1,,v West Indies,Colombo (RPS),7 Aug 2005,
ODI,RG Sharma,83*,-,104,5,3,79.8,2,,v Bangladesh,Dubai (DICS),21 Sep 2018,
ODI,SM Gavaskar,83,-,107,6,3,77.57,2,,v West Indies,Jamshedpur,7 Dec 1983,
ODI,M Prabhakar,83,162,118,6,0,70.33,1,,v New Zealand,Jamshedpur,15 Nov 1995,
ODI,SC Ganguly,83,171,136,6,1,61.02,1,,v South Africa,East London,4 Feb 1997,
ODI,SC Ganguly,83,155,116,8,2,71.55,1,,v West Indies,Dhaka,31 Oct 1998,
ODI,VVS Laxman,83,123,88,6,0,94.31,1,,v Australia,Indore,31 Mar 2001,
ODI,SR Tendulkar,83,166,101,5,1,82.17,1,,v Kenya,Durban,20 Mar 2003,
ODI,IK Pathan,83,104,70,8,4,118.57,1,,v Sri Lanka,Nagpur,25 Oct 2005,
ODI,Yuvraj Singh,83,52,46,3,7,180.43,1,,v Bermuda,Port of Spain,19 Mar 2007,
ODI,G Gambhir,83,139,97,6,1,85.56,2,,v Pakistan,Dambulla,19 Jun 2010,
ODI,RG Sharma,83,135,93,11,1,89.24,2,,v England,Mohali,23 Jan 2013,
ODI,SK Raina,83,149,98,8,2,84.69,1,,v England,Dharamsala,27 Jan 2013,
