Format,Player,Overs,BPO,Mdns,Runs,Wkts,Econ,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
ODI,Harbhajan Singh,10.0,6,0,40,0,4.0,1,,v Sri Lanka,Colombo (RPS),9 Aug 2005,
ODI,IK Pathan,5.0,6,1,40,0,8.0,2,,v New Zealand,Harare,6 Sep 2005,
ODI,A Nehra,6.0,6,0,40,0,6.66,2,,v New Zealand,Harare,6 Sep 2005,
ODI,AB Agarkar,10.0,6,2,40,0,4.0,1,,v Sri Lanka,Margao,14 Feb 2007,
ODI,Z Khan,9.0,6,1,40,0,4.44,2,,v England,Lord's,8 Sep 2007,
ODI,RA Jadeja,6.0,6,0,40,0,6.66,1,,v Sri Lanka,Colombo (RPS),8 Feb 2009,
ODI,A Mishra,10.0,6,0,40,0,4.0,1,,v Sri Lanka,Bulawayo,30 May 2010,
ODI,RA Jadeja,7.0,6,0,40,0,5.71,1,,v New Zealand,Vadodara,4 Dec 2010,
ODI,Z Khan,8.0,6,0,40,0,5.0,1,,v New Zealand,Bengaluru,7 Dec 2010,
ODI,SK Raina,10.0,6,0,40,0,4.0,1,,v Bangladesh,Mirpur,18 Jun 2015,
ODI,BB Sran,8.0,6,0,40,0,5.0,1,,v Zimbabwe,Harare,15 Jun 2016,
ODI,AR Patel,7.0,6,0,40,0,5.71,2,,v New Zealand,Kanpur,29 Oct 2017,
ODI,YS Chahal,10.0,6,0,40,0,4.0,1,,v Bangladesh,Dubai (DICS),21 Sep 2018,
ODI,AR Patel,7.0,6,0,40,0,5.71,1,,v Bangladesh,Mirpur,7 Dec 2022,
ODI,S Venkataraghavan,12.0,6,0,41,0,3.41,1,,v England,Lord's,7 Jun 1975,
ODI,RJ Shastri,6.0,6,0,41,0,6.83,1,,v Pakistan,Gujranwala,3 Dec 1982,
ODI,RMH Binny,7.0,6,1,41,0,5.85,1,,v Australia,Jaipur,7 Sep 1986,
ODI,C Sharma,9.0,6,0,41,0,4.55,2,,v Australia,Srinagar,9 Sep 1986,
ODI,RMH Binny,9.0,6,0,41,0,4.55,1,,v West Indies,Sharjah,30 Nov 1986,
ODI,Maninder Singh,10.0,6,0,41,0,4.1,2,,v Pakistan,Hyderabad (Deccan),20 Mar 1987,
ODI,N Kapil Dev,10.0,6,0,41,0,4.1,1,,v Australia,Chennai,9 Oct 1987,
ODI,RJ Shastri,10.0,6,0,41,0,4.1,2,,v West Indies,Sharjah,16 Oct 1988,
ODI,ND Hirwani,7.0,6,0,41,0,5.85,1,,v Pakistan,Sharjah,19 Oct 1988,
ODI,RJ Shastri,10.0,6,1,41,0,4.1,2,,v West Indies,Sharjah,13 Oct 1989,
ODI,ST Banerjee,6.0,6,0,41,0,6.83,2,,v Australia,Hobart,10 Dec 1991,
ODI,RK Chauhan,10.0,6,2,41,0,4.1,1,,v West Indies,Ahmedabad,16 Nov 1993,
ODI,A Jadeja,8.0,6,0,41,0,5.12,1,,v New Zealand,Napier,25 Mar 1994,
ODI,SLV Raju,7.0,6,0,41,0,5.85,2,,v West Indies,Visakhapatnam,7 Nov 1994,
ODI,SR Tendulkar,10.0,6,0,41,0,4.1,2,,v Sri Lanka,Delhi,2 Mar 1996,
ODI,AB Agarkar,10.0,6,1,41,0,4.1,1,,v Zimbabwe,Sharjah,11 Nov 1998,
ODI,BKV Prasad,8.0,6,1,41,0,5.12,2,,v New Zealand,Taupo,9 Jan 1999,
ODI,BKV Prasad,8.0,6,0,41,0,5.12,2,,v Sri Lanka,Taunton,26 May 1999,
ODI,R Vijay Bharadwaj,8.0,6,0,41,0,5.12,2,,v New Zealand,Gwalior,11 Nov 1999,
ODI,T Kumaran,5.0,6,0,41,0,8.2,1,,v South Africa,Kochi,9 Mar 2000,
ODI,SR Tendulkar,10.0,6,0,41,0,4.1,1,,v Pakistan,Dhaka,3 Jun 2000,
ODI,Harbhajan Singh,8.0,6,0,41,0,5.12,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,A Nehra,7.3,6,0,41,0,5.46,2,,v South Africa,Colombo (RPS),25 Sep 2002,
ODI,L Balaji,9.2,6,0,41,0,4.39,2,,v Pakistan,Peshawar,19 Mar 2004,
ODI,AB Agarkar,5.0,6,0,41,0,8.2,2,,v South Africa,Eden Gardens,25 Nov 2005,
ODI,AB Agarkar,10.0,6,0,41,0,4.1,2,,v Bangladesh,Port of Spain,17 Mar 2007,
ODI,PP Chawla,8.0,6,0,41,0,5.12,1,,v South Africa,Belfast,29 Jun 2007,
ODI,RR Powar,9.0,6,0,41,0,4.55,1,,v Scotland,Glasgow,16 Aug 2007,
ODI,P Kumar,9.2,6,0,41,0,4.39,1,,v Australia,Mohali,2 Nov 2009,
ODI,MM Patel,9.0,6,0,41,0,4.55,1,,v Sri Lanka,Wankhede,2 Apr 2011,
ODI,P Kumar,4.0,6,0,41,0,10.25,2,,v England,Southampton,6 Sep 2011,
ODI,RA Jadeja,2.4,6,0,41,0,15.37,1,,v Australia,Melbourne,5 Feb 2012,
ODI,B Kumar,7.0,6,2,41,0,5.85,1,,v Australia,Pune,13 Oct 2013,
ODI,R Ashwin,10.0,6,0,41,0,4.1,2,,v New Zealand,Hamilton,28 Jan 2014,
ODI,AR Patel,9.0,6,1,41,0,4.55,1,,v New Zealand,Dharamsala,16 Oct 2016,
ODI,B Kumar,9.0,6,2,41,0,4.55,1,,v Sri Lanka,Pallekele,27 Aug 2017,
ODI,HH Pandya,7.0,6,0,41,0,5.85,1,,v South Africa,Durban,1 Feb 2018,
ODI,B Kumar,7.0,6,0,41,0,5.85,2,,v South Africa,Cape Town,7 Feb 2018,
ODI,YS Chahal,10.0,6,0,41,0,4.1,2,,v England,Leeds,17 Jul 2018,
ODI,SN Thakur,4.0,6,0,41,0,10.25,2,,v Hong Kong,Dubai (DICS),18 Sep 2018,
ODI,RA Jadeja,8.0,6,0,41,0,5.12,2,,v Australia,Wankhede,14 Jan 2020,
ODI,Mohammed Shami,6.0,6,0,41,0,6.83,2,,v Netherlands,Bengaluru,12 Nov 2023,
ODI,RA Jadeja,7.0,6,0,41,0,5.85,2,,v South Africa,Raipur,3 Dec 2025,
ODI,Mohammed Siraj,9.0,6,0,41,0,4.55,2,,v New Zealand,Rajkot,14 Jan 2026,
ODI,RA Jadeja,6.0,6,0,41,0,6.83,1,,v New Zealand,Indore,18 Jan 2026,
ODI,RMH Binny,9.2,6,1,42,0,4.5,2,,v Australia,Melbourne,11 Jan 1981,
ODI,C Sharma,8.2,6,0,42,0,5.04,2,,v Australia,Melbourne,9 Feb 1986,
ODI,Maninder Singh,10.0,6,0,42,0,4.2,1,,v Australia,Jaipur,7 Sep 1986,
ODI,Maninder Singh,7.0,6,0,42,0,6.0,1,,v Australia,Hyderabad (Deccan),24 Sep 1986,
ODI,ND Hirwani,10.0,6,0,42,0,4.2,2,,v West Indies,Port of Spain,9 Mar 1989,
ODI,C Sharma,9.0,6,0,42,0,4.66,1,,v Pakistan,Sharjah,20 Oct 1989,
ODI,SLV Raju,10.0,6,0,42,0,4.2,1,,v Sri Lanka,Cuttack,28 Dec 1990,
ODI,N Kapil Dev,10.0,6,1,42,0,4.2,1,,v Australia,Sydney,20 Jan 1992,
ODI,A Kumble,8.0,6,0,42,0,5.25,2,,v Zimbabwe,Indore,18 Nov 1993,
ODI,PS Vaidya,6.0,6,0,42,0,7.0,1,,v South Africa,Sharjah,14 Apr 1996,
ODI,SA Ankola,10.0,6,0,42,0,4.2,2,,v South Africa,Gqeberha,2 Feb 1997,
ODI,A Kuruvilla,6.0,6,1,42,0,7.0,2,,v Pakistan,Lahore,2 Oct 1997,
ODI,HH Kanitkar,9.0,6,0,42,0,4.66,1,,v New Zealand,Colombo (RPS),23 Jun 1998,
ODI,J Srinath,7.0,6,0,42,0,6.0,2,,v Sri Lanka,Nagpur,22 Mar 1999,
ODI,A Kumble,8.0,6,0,42,0,5.25,2,,v Australia,Nairobi (Gym),7 Oct 2000,
ODI,Harbhajan Singh,9.0,6,0,42,0,4.66,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,Harvinder Singh,9.0,6,1,42,0,4.66,1,,v Kenya,Gqeberha,17 Oct 2001,
ODI,Z Khan,7.0,6,0,42,0,6.0,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,Harbhajan Singh,10.0,6,0,42,0,4.2,1,,v England,Colombo (RPS),22 Sep 2002,
ODI,J Srinath,6.0,6,0,42,0,7.0,2,,v West Indies,Vadodara,18 Nov 2002,
ODI,A Nehra,8.0,6,0,42,0,5.25,1,,v New Zealand,Napier,29 Dec 2002,
ODI,AB Agarkar,6.0,6,0,42,0,7.0,2,,v Australia,Gwalior,26 Oct 2003,
ODI,M Kartik,6.0,6,0,42,0,7.0,1,,v Sri Lanka,Jaipur,31 Oct 2005,
ODI,Harbhajan Singh,10.0,6,1,42,0,4.2,2,,v West Indies,Port of Spain,26 May 2006,
ODI,PP Chawla,7.0,6,0,42,0,6.0,1,,v England,Southampton,21 Aug 2007,
ODI,RP Singh,8.0,6,1,42,0,5.25,1,,v Pakistan,Guwahati,5 Nov 2007,
ODI,I Sharma,5.0,6,0,42,0,8.4,1,,v Australia,Mohali,2 Nov 2009,
ODI,RA Jadeja,9.1,6,0,42,0,4.58,2,,v Sri Lanka,Nagpur,18 Dec 2009,
ODI,P Kumar,7.0,6,0,42,0,6.0,1,,v New Zealand,Bengaluru,7 Dec 2010,
ODI,A Nehra,7.0,6,0,42,0,6.0,1,,v South Africa,Cape Town,18 Jan 2011,
ODI,Yuvraj Singh,7.0,6,0,42,0,6.0,2,,v Bangladesh,Mirpur,19 Feb 2011,
ODI,AB Dinda,7.0,6,0,42,0,6.0,1,,v Pakistan,Eden Gardens,3 Jan 2013,
ODI,SK Raina,7.0,6,0,42,0,6.0,2,,v West Indies,Visakhapatnam,24 Nov 2013,
ODI,UT Yadav,6.0,6,0,42,0,7.0,2,,v England,Brisbane,20 Jan 2015,
ODI,B Kumar,9.0,6,0,42,0,4.66,2,,v Australia,W.A.C.A,12 Jan 2016,
ODI,Washington Sundar,10.0,6,0,42,0,4.2,2,,v New Zealand,Auckland,25 Nov 2022,
ODI,WV Raman,10.0,6,1,43,0,4.3,2,,v Australia,Hamilton,8 Mar 1990,
ODI,Arshad Ayub,8.0,6,0,43,0,5.37,2,,v Sri Lanka,Nagpur,1 Dec 1990,
ODI,SLV Raju,6.0,6,0,43,0,7.16,2,,v South Africa,Adelaide,15 Mar 1992,
ODI,N Kapil Dev,10.0,6,1,43,0,4.3,2,,v South Africa,Cape Town,7 Dec 1992,
ODI,RK Chauhan,10.0,6,1,43,0,4.3,1,,v West Indies,Wankhede,20 Oct 1994,
ODI,SR Tendulkar,10.0,6,0,43,0,4.3,1,,v South Africa,Hamilton,18 Feb 1995,
ODI,BKV Prasad,10.0,6,0,43,0,4.3,2,,v South Africa,Sharjah,17 Apr 1996,
ODI,BKV Prasad,4.0,6,0,43,0,10.75,2,,v Sri Lanka,Colombo (RPS),26 Jul 1997,
ODI,A Kuruvilla,8.0,6,1,43,0,5.37,2,,v Pakistan,Sharjah,14 Dec 1997,
ODI,SV Bahutule,8.0,6,0,43,0,5.37,1,,v Bangladesh,Dhaka,10 Jan 1998,
ODI,BKV Prasad,8.0,6,0,43,0,5.37,2,,v Zimbabwe,Vadodara,5 Apr 1998,
ODI,RR Singh,8.0,6,0,43,0,5.37,1,,v Pakistan,Sharjah,8 Apr 1999,
ODI,RR Singh,7.0,6,0,43,0,6.14,2,,v England,Sharjah,9 Apr 1999,
ODI,SR Tendulkar,9.0,6,1,43,0,4.77,1,,v South Africa,Vadodara,17 Mar 2000,
ODI,A Kumble,9.0,6,0,43,0,4.77,1,,v Bangladesh,Dhaka,30 May 2000,
ODI,SB Joshi,8.0,6,0,43,0,5.37,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,Z Khan,9.0,6,0,43,0,4.77,2,,v Australia,Margao,6 Apr 2001,
ODI,DS Mohanty,5.0,6,0,43,0,8.6,1,,v West Indies,Harare,7 Jul 2001,
ODI,A Kumble,10.0,6,0,43,0,4.3,1,,v England,Wankhede,3 Feb 2002,
ODI,A Kumble,10.0,6,0,43,0,4.3,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,Z Khan,10.0,6,0,43,0,4.3,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,Z Khan,9.0,6,1,43,0,4.77,1,,v Sri Lanka,Colombo (RPS),9 Aug 2005,
ODI,AB Agarkar,6.1,6,0,43,0,6.97,2,,v New Zealand,Harare,6 Sep 2005,
ODI,V Sehwag,10.0,6,0,43,0,4.3,1,,v Australia,Kuala Lumpur,16 Sep 2006,
ODI,PP Chawla,10.0,6,0,43,0,4.3,2,,v England,Manchester,30 Aug 2007,
ODI,SC Ganguly,7.0,6,0,43,0,6.14,1,,v England,The Oval,5 Sep 2007,
ODI,A Nehra,7.0,6,0,43,0,6.14,2,,v Sri Lanka,Colombo (RPS),14 Sep 2009,
ODI,Z Khan,6.0,6,0,43,0,7.16,1,,v Bangladesh,Mirpur,7 Jan 2010,
ODI,RA Jadeja,10.0,6,0,43,0,4.3,1,,v Sri Lanka,Brisbane,21 Feb 2012,
ODI,B Kumar,7.0,6,0,43,0,6.14,2,,v South Africa,Gqeberha,13 Feb 2018,
ODI,SN Thakur,5.0,6,0,43,0,8.6,2,,v Australia,Wankhede,14 Jan 2020,
ODI,AR Patel,7.0,6,0,43,0,6.14,2,,v West Indies,Port of Spain,22 Jul 2022,
ODI,Mohammed Shami,7.0,6,0,43,0,6.14,1,,v Sri Lanka,Eden Gardens,12 Jan 2023,
ODI,RA Jadeja,10.0,6,0,43,0,4.3,2,,v Australia,Ahmedabad,19 Nov 2023,
ODI,Avesh Khan,8.0,6,0,43,0,5.37,2,,v South Africa,Gqeberha,19 Dec 2023,
ODI,Kuldeep Yadav,10.0,6,0,43,0,4.3,1,,v Bangladesh,Dubai (DICS),20 Feb 2025,
ODI,Mohammed Shami,8.0,6,0,43,0,5.37,1,,v Pakistan,Dubai (DICS),23 Feb 2025,
ODI,BS Bedi,8.0,6,0,44,0,5.5,1,,v Pakistan,Sahiwal,3 Nov 1978,
ODI,S Venkataraghavan,12.0,6,0,44,0,3.66,1,,v Sri Lanka,Manchester,16 Jun 1979,
ODI,M Amarnath,9.0,6,0,44,0,4.88,2,,v West Indies,Indore,1 Dec 1983,
ODI,SLV Raju,10.0,6,0,44,0,4.4,2,,v West Indies,Sharjah,19 Oct 1991,
ODI,Bhupinder Singh snr,7.0,6,0,44,0,6.28,2,,v Pakistan,Sharjah,15 Apr 1994,
ODI,BKV Prasad,9.0,6,1,44,0,4.88,1,,v Pakistan,Sharjah,22 Apr 1994,
ODI,A Jadeja,8.0,6,0,44,0,5.5,1,,v South Africa,Sharjah,14 Apr 1996,
ODI,SR Tendulkar,6.0,6,0,44,0,7.33,1,,v England,The Oval,23 May 1996,
ODI,DS Mohanty,8.0,6,1,44,0,5.5,1,,v Pakistan,Toronto,17 Sep 1997,
ODI,DS Mohanty,9.0,6,0,44,0,4.88,1,,v Kenya,Bengaluru,20 May 1998,
ODI,A Kumble,9.0,6,0,44,0,4.88,2,,v Australia,Dhaka,28 Oct 1998,
ODI,BKV Prasad,10.0,6,0,44,0,4.4,2,,v New Zealand,Nottingham,12 Jun 1999,
ODI,SR Tendulkar,10.0,6,0,44,0,4.4,1,,v South Africa,Kochi,9 Mar 2000,
ODI,AB Agarkar,10.0,6,1,44,0,4.4,2,,v South Africa,Sharjah,27 Mar 2000,
ODI,AB Agarkar,6.4,6,0,44,0,6.6,2,,v New Zealand,Nairobi (Gym),15 Oct 2000,
ODI,AB Agarkar,8.0,6,0,44,0,5.5,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,Harbhajan Singh,10.0,6,0,44,0,4.4,2,,v Zimbabwe,Colombo (RPS),14 Sep 2002,
ODI,L Balaji,4.0,6,0,44,0,11.0,2,,v West Indies,Vadodara,18 Nov 2002,
ODI,A Kumble,10.0,6,1,44,0,4.4,2,,v Zimbabwe,Brisbane,20 Jan 2004,
ODI,SR Tendulkar,7.0,6,0,44,0,6.28,2,,v Pakistan,Visakhapatnam,5 Apr 2005,
ODI,Jai P Yadav,7.0,6,0,44,0,6.28,2,,v Sri Lanka,Ahmedabad,6 Nov 2005,
ODI,RP Singh,7.0,6,0,44,0,6.28,1,,v England,Indore,15 Apr 2006,
ODI,RR Powar,9.0,6,0,44,0,4.88,1,,v England,The Oval,5 Sep 2007,
ODI,PP Chawla,9.0,6,1,44,0,4.88,2,,v England,Lord's,8 Sep 2007,
ODI,I Sharma,10.0,6,0,44,0,4.4,1,,v Sri Lanka,Adelaide,19 Feb 2008,
ODI,YK Pathan,10.0,6,0,44,0,4.4,1,,v Bangladesh,Karachi,28 Jun 2008,
ODI,RA Jadeja,5.0,6,0,44,0,8.8,1,,v Australia,Hyderabad,5 Nov 2009,
ODI,P Kumar,7.0,6,1,44,0,6.28,2,,v Sri Lanka,Dambulla,22 Aug 2010,
ODI,MM Patel,7.0,6,0,44,0,6.28,1,,v Australia,Ahmedabad,24 Mar 2011,
ODI,SK Raina,10.0,6,0,44,0,4.4,1,,v Australia,Brisbane,19 Feb 2012,
ODI,V Shankar,8.0,6,0,44,0,5.5,1,,v Australia,Ranchi,8 Mar 2019,
ODI,KM Jadhav,5.0,6,0,44,0,8.8,2,,v Australia,Mohali,10 Mar 2019,
ODI,DL Chahar,7.0,6,1,44,0,6.28,2,,v West Indies,Visakhapatnam,18 Dec 2019,
ODI,Kuldeep Yadav,8.0,6,0,44,0,5.5,1,,v Australia,Dubai (DICS),4 Mar 2025,
ODI,Harshit Rana,8.0,6,2,44,0,5.5,1,,v South Africa,Visakhapatnam,6 Dec 2025,
ODI,RA Jadeja,8.0,6,0,44,0,5.5,2,,v New Zealand,Rajkot,14 Jan 2026,
ODI,BS Bedi,12.0,6,0,45,0,3.75,2,,v West Indies,Birmingham,9 Jun 1979,
ODI,Yashpal Sharma,6.0,6,0,45,0,7.5,1,,v Pakistan,Multan,17 Dec 1982,
ODI,S Madan Lal,8.0,6,0,45,0,5.62,1,,v Australia,Delhi,2 Oct 1986,
ODI,RJ Shastri,10.0,6,0,45,0,4.5,1,,v Pakistan,Sharjah,19 Oct 1988,
ODI,Arshad Ayub,10.0,6,0,45,0,4.5,1,,v New Zealand,Visakhapatnam,10 Dec 1988,
ODI,SLV Raju,7.0,6,0,45,0,6.42,1,,v Pakistan,Sharjah,25 Oct 1991,
ODI,SLV Raju,10.0,6,1,45,0,4.5,1,,v South Africa,Durban,17 Dec 1992,
ODI,SR Tendulkar,8.0,6,0,45,0,5.62,1,,v Pakistan,Sharjah,22 Apr 1994,
ODI,M Prabhakar,10.0,6,1,45,0,4.5,1,,v West Indies,Faridabad,17 Oct 1994,
ODI,BKV Prasad,7.0,6,0,45,0,6.42,2,,v Pakistan,Singapore,5 Apr 1996,
ODI,J Srinath,9.0,6,1,45,0,5.0,1,,v South Africa,Hyderabad (Deccan),17 Oct 1996,
ODI,J Srinath,10.0,6,0,45,0,4.5,1,,v South Africa,Jaipur,23 Oct 1996,
ODI,J Srinath,10.0,6,0,45,0,4.5,2,,v South Africa,Wankhede,6 Nov 1996,
ODI,SA Ankola,10.0,6,0,45,0,4.5,1,,v South Africa,Bloemfontein,23 Jan 1997,
ODI,BKV Prasad,10.0,6,1,45,0,4.5,1,,v Zimbabwe,Benoni,9 Feb 1997,
ODI,BKV Prasad,9.0,6,0,45,0,5.0,2,,v West Indies,Bridgetown,3 May 1997,
ODI,RK Chauhan,9.0,6,0,45,0,5.0,2,,v Sri Lanka,Colombo (RPS),20 Aug 1997,
ODI,RL Sanghvi,10.0,6,0,45,0,4.5,1,,v Australia,Sharjah,24 Apr 1998,
ODI,SC Ganguly,6.0,6,0,45,0,7.5,2,,v Pakistan,Toronto,20 Sep 1998,
ODI,J Srinath,9.0,6,0,45,0,5.0,1,,v New Zealand,Napier,12 Jan 1999,
ODI,RR Singh,9.0,6,0,45,0,5.0,2,,v Pakistan,Adelaide,25 Jan 2000,
ODI,AB Agarkar,6.0,6,0,45,0,7.5,2,,v Australia,Margao,6 Apr 2001,
ODI,AB Agarkar,8.0,6,0,45,0,5.62,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,SR Tendulkar,6.0,6,0,45,0,7.5,1,,v Pakistan,Rawalpindi,16 Mar 2004,
ODI,V Sehwag,7.0,6,0,45,0,6.42,1,,v Sri Lanka,Dambulla,18 Jul 2004,
ODI,V Sehwag,8.0,6,0,45,0,5.62,2,,v Sri Lanka,Dambulla,30 Jul 2005,
ODI,Harbhajan Singh,10.0,6,1,45,0,4.5,1,,v Sri Lanka,Vadodara,12 Nov 2005,
ODI,SR Tendulkar,7.0,6,0,45,0,6.42,1,,v Pakistan,Rawalpindi,11 Feb 2006,
ODI,RP Singh,7.0,6,0,45,0,6.42,1,,v West Indies,Kingston,18 May 2006,
ODI,PP Chawla,9.0,6,0,45,0,5.0,2,,v Australia,Brisbane,4 Mar 2008,
ODI,Harbhajan Singh,8.1,6,0,45,0,5.51,2,,v West Indies,Kingston,28 Jun 2009,
ODI,Pankaj Singh,7.0,6,0,45,0,6.42,2,,v Sri Lanka,Harare,5 Jun 2010,
ODI,A Nehra,9.0,6,1,45,0,5.0,1,,v New Zealand,Jaipur,1 Dec 2010,
ODI,R Ashwin,10.0,6,0,45,0,4.5,1,,v England,Mohali,20 Oct 2011,
ODI,R Ashwin,10.0,6,0,45,0,4.5,1,,v Australia,Sydney,26 Feb 2012,
ODI,B Kumar,9.0,6,1,45,0,5.0,2,,v England,Dharamsala,27 Jan 2013,
ODI,UT Yadav,6.0,6,0,45,0,7.5,1,,v South Africa,Durban,8 Dec 2013,
ODI,B Kumar,9.2,6,1,45,0,4.82,2,,v Sri Lanka,Fatullah,28 Feb 2014,
ODI,HH Pandya,9.0,6,0,45,0,5.0,1,,v New Zealand,Delhi,20 Oct 2016,
ODI,KM Jadhav,5.0,6,0,45,0,9.0,2,,v England,Cuttack,19 Jan 2017,
ODI,Kuldeep Yadav,10.0,6,0,45,0,4.5,2,,v West Indies,Chennai,15 Dec 2019,
ODI,M Amarnath,6.0,6,0,46,0,7.66,1,,v Pakistan,Multan,17 Dec 1982,
ODI,Arshad Ayub,10.0,6,2,46,0,4.6,1,,v West Indies,Bridgetown,7 Mar 1989,
ODI,M Prabhakar,10.0,6,0,46,0,4.6,2,,v Pakistan,Sharjah,15 Oct 1989,
ODI,SLV Raju,7.0,6,0,46,0,6.57,2,,v Australia,Sydney,14 Jan 1992,
ODI,RJ Shastri,10.0,6,1,46,0,4.6,1,,v Australia,Sydney,20 Jan 1992,
ODI,SLV Raju,10.0,6,0,46,0,4.6,1,,v England,Bengaluru,26 Feb 1993,
ODI,Maninder Singh,8.0,6,0,46,0,5.75,1,,v England,Gwalior,4 Mar 1993,
ODI,A Kumble,10.0,6,0,46,0,4.6,1,,v Sri Lanka,Kanpur,7 Nov 1993,
ODI,J Srinath,9.5,6,0,46,0,4.67,2,,v New Zealand,Christchurch,2 Apr 1994,
ODI,RK Chauhan,6.0,6,0,46,0,7.66,1,,v West Indies,Chennai,23 Oct 1994,
ODI,SLV Raju,9.0,6,0,46,0,5.11,1,,v South Africa,Hamilton,18 Feb 1995,
ODI,A Kumble,10.0,6,1,46,0,4.6,2,,v Sri Lanka,Singapore,3 Apr 1996,
ODI,J Srinath,10.0,6,1,46,0,4.6,1,,v Pakistan,Sharjah,12 Apr 1996,
ODI,AB Agarkar,9.0,6,1,46,0,5.11,2,,v Pakistan,Toronto,20 Sep 1998,
ODI,SB Joshi,10.0,6,1,46,0,4.6,1,,v Sri Lanka,Sharjah,27 Oct 2000,
ODI,Harbhajan Singh,10.0,6,0,46,0,4.6,2,,v Australia,Pune,28 Mar 2001,
ODI,Harbhajan Singh,10.0,6,1,46,0,4.6,1,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,A Kumble,10.0,6,0,46,0,4.6,1,,v England,Lord's,29 Jun 2002,
ODI,M Kartik,10.0,6,0,46,0,4.6,1,,v West Indies,Ahmedabad,15 Nov 2002,
ODI,A Kumble,10.0,6,1,46,0,4.6,1,,v Sri Lanka,Dambulla,18 Jul 2004,
ODI,Harbhajan Singh,10.0,6,1,46,0,4.6,2,,v Bangladesh,Chattogram,23 Dec 2004,
ODI,Harbhajan Singh,10.0,6,0,46,0,4.6,1,,v New Zealand,Harare,2 Sep 2005,
ODI,IK Pathan,9.0,6,1,46,0,5.11,2,,v Pakistan,Abu Dhabi,18 Apr 2006,
ODI,Harbhajan Singh,10.0,6,1,46,0,4.6,2,,v Pakistan,Abu Dhabi,18 Apr 2006,
ODI,Z Khan,7.0,6,1,46,0,6.57,2,,v South Africa,Centurion,3 Dec 2006,
ODI,RR Powar,10.0,6,0,46,0,4.6,1,,v South Africa,Belfast,29 Jun 2007,
ODI,Yuvraj Singh,7.0,6,0,46,0,6.57,2,,v England,Bengaluru,27 Feb 2011,
ODI,P Kumar,10.0,6,1,46,0,4.6,1,,v West Indies,North Sound,11 Jun 2011,
ODI,UT Yadav,7.0,6,0,46,0,6.57,1,,v Australia,Brisbane,19 Feb 2012,
ODI,RA Jadeja,10.0,6,0,46,0,4.6,1,,v England,Rajkot,11 Jan 2013,
ODI,RA Jadeja,10.0,6,0,46,0,4.6,1,,v Australia,Sydney,23 Jan 2016,
ODI,B Kumar,9.0,6,0,46,0,5.11,1,,v Pakistan,Dubai (DICS),23 Sep 2018,
ODI,Mohammed Shami,10.0,6,0,46,0,4.6,1,,v Australia,Sydney,12 Jan 2019,
ODI,Mohammed Siraj,10.0,6,1,46,0,4.6,1,,v West Indies,Port of Spain,24 Jul 2022,
ODI,Mukesh Kumar,7.0,6,0,46,0,6.57,1,,v South Africa,Johannesburg,17 Dec 2023,
ODI,Mukesh Kumar,8.0,6,2,46,0,5.75,2,,v South Africa,Gqeberha,19 Dec 2023,
ODI,RMH Binny,10.0,6,0,47,0,4.7,2,,v New Zealand,Adelaide,23 Dec 1980,
ODI,Maninder Singh,8.0,6,0,47,0,5.87,2,,v Pakistan,Karachi,21 Jan 1983,
ODI,N Kapil Dev,9.0,6,1,47,0,5.22,1,,v Sri Lanka,Colombo (SSC),25 Aug 1985,
ODI,SK Sharma,6.5,6,0,47,0,6.87,2,,v West Indies,Thiruvananthapuram,25 Jan 1988,
ODI,N Kapil Dev,8.0,6,0,47,0,5.87,2,,v Pakistan,Sharjah,15 Oct 1989,
ODI,J Srinath,10.0,6,0,47,0,4.7,2,,v England,Jaipur,18 Jan 1993,
ODI,M Prabhakar,4.0,6,0,47,0,11.75,2,,v Sri Lanka,Delhi,2 Mar 1996,
ODI,BKV Prasad,6.0,6,0,47,0,7.83,2,,v Sri Lanka,Colombo (RPS),28 Aug 1996,
ODI,RR Singh,8.0,6,0,47,0,5.87,1,,v Pakistan,Dhaka,18 Jan 1998,
ODI,BKV Prasad,10.0,6,0,47,0,4.7,2,,v Pakistan,Toronto,20 Sep 1998,
ODI,RL Sanghvi,6.0,6,0,47,0,7.83,1,,v Zimbabwe,Harare,30 Sep 1998,
ODI,SC Ganguly,9.0,6,0,47,0,5.22,2,,v Kenya,Bristol,23 May 1999,
ODI,AB Agarkar,5.0,6,0,47,0,9.4,1,,v England,Wankhede,3 Feb 2002,
ODI,M Kartik,8.0,6,0,47,0,5.87,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,AB Agarkar,7.0,6,0,47,0,6.71,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,AB Agarkar,7.0,6,1,47,0,6.71,2,,v Australia,Sydney,22 Jan 2004,
